numfven,codprod,codcon,nomdet,serdet,venfec,valuni,candet,ivapor,ivapes,totdet,numite,cosprod,tipsub,dctpor,coskar,undfra
27859,1762, ,soldadura MG pvc 1/64, ,2022-05-02,3300.0,1.0,0.0,0.0,3300.0,1,2600.0,U,0.0,2600.0,1
27859,10772, ,codo sanitario heraplas 1/ 1/2, ,2022-05-02,1900.0,3.0,0.0,0.0,5700.0,2,1600.0,U,0.0,1455.94,1
27859,11613, ,limpiador pvc 1/128 mc, ,2022-05-02,1800.0,1.0,0.0,0.0,1800.0,3,1499.4,U,0.0,1499.4,1
27860,1103, ,registro ducha dalia grival 434213331, ,2022-05-02,39000.0,1.0,0.0,0.0,39000.0,1,33358.27,U,0.0,33358.31,1
27861,1835, ,manija tanque push cromo frontal rioplast, ,2022-05-02,6500.0,1.0,0.0,0.0,6500.0,1,4149.53,U,0.0,4149.53,1
27861,10454, ,timbre din don trad blanco vera, ,2022-05-02,14500.0,1.0,0.0,0.0,14500.0,2,10580.52,U,0.0,10523.03,1
27862,11564, ,cancamo cerrado 9/16 #10, ,2022-05-02,400.0,2.0,0.0,0.0,800.0,1,218.37,U,0.0,215.7,1
27863,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-02,3100.0,10.0,0.0,0.0,31000.0,1,2600.0,U,0.0,4791948.16,1
27864,10239, ,grapa plastica muro duplex #9, ,2022-05-02,1400.0,1.0,0.0,0.0,1400.0,1,988.89,U,0.0,1009.55,1
27864,10440, ,clavos, ,2022-05-02,1000.0,1.0,0.0,0.0,1000.0,2,951.99,U,0.0,2358.57,1
27864,10140, ,alambre cable #12 rojo centelsa *100mt, ,2022-05-02,2000.0,10.0,0.0,0.0,20000.0,3,1500.0,U,0.0,58044.0,1
27865,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-02,3100.0,13.0,0.0,0.0,40300.0,1,2600.0,U,0.0,4791948.16,1
27866,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-02,2800.0,1.0,0.0,0.0,2800.0,1,2000.0,U,0.0,2173.83,1
27867,1055, ,cinta nitto *10u colores, ,2022-05-02,3000.0,1.0,0.0,0.0,3000.0,1,2500.0,U,0.0,2464.3,1
27867,1147, ,cable duplex 2*12 procables-centelsa-nexan, ,2022-05-02,4300.0,5.0,0.0,0.0,21500.0,2,3909.99,U,0.0,3905.33,1
27868,2182, ,llave copa en y 8-9-10 mm, ,2022-05-02,6000.0,1.0,0.0,0.0,6000.0,1,3800.0,U,0.0,3883.33,1
27869,10326, ,guante nitrilo pepitas, ,2022-05-02,2500.0,12.0,0.0,0.0,30000.0,1,1150.0,U,0.0,1310.17,1
27869,10437, ,guante nitrilo varias marcas eco docena, ,2022-05-02,36000.0,1.0,0.0,0.0,36000.0,2,2000.0,U,0.0,2354.79,12
27870,1970, ,ducha bocherine maxi zent blanca con selector niple forte, ,2022-05-02,90000.0,1.0,0.0,0.0,90000.0,1,82000.52,U,0.0,82000.52,1
27871,10455, ,interruptor doble galica melexa-legrant, ,2022-05-02,7200.0,1.0,0.0,0.0,7200.0,1,5900.0,U,0.0,5766.06,1
27871,10102, ,toma doble con polo galica2 luminex 15a, ,2022-05-02,6800.0,1.0,0.0,0.0,6800.0,2,5651.99,U,0.0,9903.21,1
27872,10883, ,manila soga matiz lhaura 8mm *300mt carrete, ,2022-05-02,1000.0,10.0,0.0,0.0,10000.0,1,830.94,U,0.0,841.89,1
27873,10934, ,interruptor triple ceb ntdt20, ,2022-05-02,5200.0,1.0,0.0,0.0,5200.0,1,4799.99,U,0.0,4722.16,1
27874,1053, ,cinta enmascarar tesa 25mt*24mm, ,2022-05-02,4500.0,6.0,0.0,0.0,27000.0,1,4680.62,U,0.0,4680.62,1
27874,10915, ,clavo acero estriado vertical 1pulg *libra, ,2022-05-02,7800.0,2.0,0.0,0.0,15600.0,2,6866.66,U,0.0,6585.87,1
27874,10130, ,panel led redondo todos 18w incrustar, ,2022-05-02,12500.0,11.0,0.0,0.0,137500.0,3,9837.73,U,0.0,9882.9,1
27875,11647, ,chazo expansion 5/16 * 1 7/8, ,2022-05-02,700.0,8.0,0.0,0.0,5600.0,1,429.0,U,0.0,437.55,1
27875,1204, ,inserto macho poliuretano 1/2, ,2022-05-02,1200.0,1.0,0.0,0.0,1200.0,2,655.0,U,0.0,655.0,1
27875,10690, ,fragua concolor beige 2kg, ,2022-05-02,12000.0,1.0,0.0,0.0,12000.0,3,9100.05,U,0.0,9099.88,1
27875,11819, ,grapa metalica 2 pulg, ,2022-05-02,1500.0,4.0,0.0,0.0,6000.0,4,1006.45,U,0.0,961.78,1
27875,1986, ,llave tubo bocherine 10 pulg, ,2022-05-02,16000.0,1.0,0.0,0.0,16000.0,5,11900.0,U,0.0,11900.0,1
27875,10382, ,tapon soldar celta-gerfor 1/2, ,2022-05-02,400.0,1.0,0.0,0.0,400.0,6,235.0,U,0.0,239.9,1
27875,11801, ,tubo sanitario 1 1/2 fabplas-tubexcol *6mt, ,2022-05-02,4500.0,1.0,0.0,0.0,4500.0,7,3116.67,U,0.0,3184.12,1
27875,12104, ,buje sanitario 2 a 1 1/2 gerfor, ,2022-05-02,2000.0,1.0,0.0,0.0,2000.0,8,1050.0,U,0.0,1050.0,1
27875,12220, ,adaptador macho 3/4, ,2022-05-02,1000.0,1.0,0.0,0.0,1000.0,9,574.52,U,0.0,574.67,1
27875,10772, ,codo sanitario heraplas 1/ 1/2, ,2022-05-02,2000.0,7.0,0.0,0.0,14000.0,10,1600.0,U,0.0,1455.94,1
27876,10168, ,rejilla sifon aluminio sosco antiolor 2*3 pulg, ,2022-05-02,5500.0,2.0,0.0,0.0,11000.0,1,4300.0,U,0.0,0.0,1
27876,1512, ,registro ducha yehaa palanca, ,2022-05-02,32000.0,1.0,0.0,0.0,32000.0,2,26000.31,U,0.0,26000.31,1
27877,10594, ,codo presion 1/2pulg gerfor, ,2022-05-02,600.0,1.0,0.0,0.0,600.0,1,468.38,U,0.0,467.86,1
27877,10332, ,codo galvanizado 1/2, ,2022-05-02,2000.0,1.0,0.0,0.0,2000.0,2,1500.0,U,0.0,1422.96,1
27878,10237, ,grifo cromado jardin art-san 1/2, ,2022-05-02,11000.0,1.0,0.0,0.0,11000.0,1,8000.0,U,0.0,8061.1,1
27879,10611, ,chazo expansion 5/16 broca * 1 1/2pulg, ,2022-05-02,500.0,12.0,0.0,0.0,6000.0,1,312.0,U,0.0,285.67,1
27879,1093, ,balde de costruccion bellota de 8 lt 104650, ,2022-05-02,5000.0,1.0,0.0,0.0,5000.0,2,4125.73,U,0.0,3716.83,1
27879,10620, ,chazo plastico ranurado 1/4 broca ciento, ,2022-05-02,50.0,24.0,0.0,0.0,1200.0,3,29.2,U,0.0,29.2,1
27879,10921, ,tor drywall 6*1 1/4 ciento, ,2022-05-02,60.0,24.0,0.0,0.0,1440.0,4,31.0,U,0.0,36.31,1
27880,10529, ,toma gfci 20amp mercury, ,2022-05-02,25000.0,2.0,0.0,0.0,50000.0,1,20068.16,U,0.0,20951.52,1
27880,1890, ,broca barracuda lamina 5/32, ,2022-05-02,5000.0,2.0,0.0,0.0,10000.0,2,2757.23,U,0.0,2757.23,1
27881,10284, ,racor gas hembra ud, ,2022-05-02,2500.0,2.0,0.0,0.0,5000.0,1,1800.0,U,0.0,1503.97,1
27882,11431, ,clavo madera puma 4pulg kilo, ,2022-05-02,9500.0,1.0,0.0,0.0,9500.0,1,8423.66,U,0.0,8423.66,1
27883,1239, ,flexometro encauchetado 3 m generico, ,2022-05-02,5000.0,1.0,0.0,0.0,5000.0,1,2832.0,U,0.0,3094.34,1
27884,10719, ,ducha regadera cromada-bco pinpinov-hidro, ,2022-05-02,8000.0,1.0,0.0,0.0,8000.0,1,4500.0,U,0.0,4926.66,1
27885,11931, ,racor manguera cobre 1/2, ,2022-05-02,5000.0,1.0,0.0,0.0,5000.0,1,3600.0,U,0.0,3609.52,1
27886,10288, ,plomada 500g escalonada-lisa, ,2022-05-02,10500.0,1.0,0.0,0.0,10500.0,1,8000.0,U,0.0,0.0,1
27886,1392, ,palustre corneta-lufkin #8 m/plastico, ,2022-05-02,11000.0,1.0,0.0,0.0,11000.0,2,7769.51,U,0.0,7769.51,1
27886,1744, ,nivel forte 24 pulg, ,2022-05-02,22000.0,1.0,0.0,0.0,22000.0,3,16669.52,U,0.0,16669.52,1
27887,10726, ,aerosol anticorrosivo rojo pinpinov 400ml, ,2022-05-02,7500.0,1.0,0.0,0.0,7500.0,1,52360.0,U,0.0,47682.03,1
27888,10470, ,segueta herragro bimetalica 18 dientes, ,2022-05-03,4500.0,1.0,0.0,0.0,4500.0,1,3501.46,U,0.0,3501.46,1
27888,10687, ,cemento blanco argos *40kg, ,2022-05-03,1800.0,2.0,0.0,0.0,3600.0,2,1325.0,U,0.0,1326.29,1
27889,10691, ,fragua concolor gris claro 2kg, ,2022-05-03,12000.0,2.0,0.0,0.0,24000.0,1,9100.05,U,0.0,9046.95,1
27889,10687, ,cemento blanco argos *40kg, ,2022-05-03,1800.0,2.0,0.0,0.0,3600.0,2,1325.0,U,0.0,1326.29,1
27889,10687, ,cemento blanco argos *40kg, ,2022-05-03,1800.0,1.0,0.0,0.0,1800.0,3,1325.0,U,0.0,1326.29,1
27890,11790, ,vinilo tipo 2 vinilux blanco cuñete ico, ,2022-05-03,165000.0,2.0,0.0,0.0,330000.0,1,154713.52,U,0.0,154713.52,1
27891,1344, ,panel led sobreponer todos 24w, ,2022-05-03,28000.0,1.0,0.0,0.0,28000.0,1,22600.0,U,0.0,21900.0,1
27891,1057, ,rodillo superior verde 9 pul, ,2022-05-03,5000.0,2.0,0.0,0.0,10000.0,2,3700.0,U,0.0,4714.28,1
27891,10406, ,brocha mona mango azul de 4 pulg, ,2022-05-03,5500.0,1.0,0.0,0.0,5500.0,3,4000.0,U,0.0,4001.15,1
27891,10978, ,pistola manguera verde punta cobre , ,2022-05-03,7500.0,1.0,0.0,0.0,7500.0,4,4800.0,U,0.0,5231.34,1
27892,10687, ,cemento blanco argos *40kg, ,2022-05-03,1800.0,2.0,0.0,0.0,3600.0,1,1325.0,U,0.0,1326.29,1
27893,12281, ,codo sanitario doble campana 2pulg d. plast, ,2022-05-03,2400.0,5.0,0.0,0.0,12000.0,1,1800.0,U,0.0,0.0,1
27893,10384, ,union presion 1/2 gerfor, ,2022-05-03,500.0,3.0,0.0,0.0,1500.0,2,295.14,U,0.0,299.8,1
27893,10594, ,codo presion 1/2pulg gerfor, ,2022-05-03,600.0,4.0,0.0,0.0,2400.0,3,468.38,U,0.0,467.86,1
27893,10383, ,tee presion 1/2 gerfor, ,2022-05-03,700.0,3.0,0.0,0.0,2100.0,4,619.75,U,0.0,624.86,1
27893,10237, ,grifo cromado jardin art-san 1/2, ,2022-05-03,11000.0,2.0,0.0,0.0,22000.0,5,8000.0,U,0.0,8061.1,1
27893,10523, ,rejilla sifon sosco aluminio 3*2, ,2022-05-03,4000.0,2.0,0.0,0.0,8000.0,6,2400.0,U,0.0,2705.09,1
27894,12303, ,suprasol  1/64 verde, ,2022-05-03,9000.0,1.0,0.0,0.0,9000.0,1,8283.95,U,0.0,7747.12,1
27895,10423, ,empaque gas, ,2022-05-03,300.0,1.0,0.0,0.0,300.0,1,39.78,U,0.0,39.78,1
27896,2045, ,bisturi aluminio 18 mm bocherini, ,2022-05-03,7500.0,1.0,0.0,0.0,7500.0,1,5035.25,U,0.0,5316.2,1
27897,2140, ,buril cortabaldosa 10*4*3mm hopex, ,2022-05-03,13000.0,1.0,0.0,0.0,13000.0,1,9739.0,U,0.0,9739.0,1
27898,10329, ,grata lisa taurus 4pulgtgc-4l, ,2022-05-03,11000.0,1.0,0.0,0.0,11000.0,1,9000.0,U,0.0,8817.85,1
27899,11037, ,chazo expansion 3/8*1 7/8, ,2022-05-03,900.0,4.0,0.0,0.0,3600.0,1,719.0,U,0.0,0.0,1
27899,11843, ,tapon de prueba 2pulg, ,2022-05-03,1500.0,1.0,0.0,0.0,1500.0,2,647.36,U,0.0,815.34,1
27899,10382, ,tapon soldar celta-gerfor 1/2, ,2022-05-03,400.0,1.0,0.0,0.0,400.0,3,235.0,U,0.0,239.9,1
27900,10100, ,rejilla plana aluminio de 3*2 pulg, ,2022-05-03,2000.0,2.0,0.0,0.0,4000.0,1,2000.0,U,0.0,1633.92,1
27900,10382, ,tapon soldar celta-gerfor 1/2, ,2022-05-03,400.0,7.0,0.0,0.0,2800.0,2,235.0,U,0.0,239.9,1
27900,1924, ,lija tela 12pulg-30cm #60, ,2022-05-03,190.0,20.0,0.0,0.0,3800.0,3,160.87,U,0.0,160.74,1
27900,12066, ,pozuelo 1 1/2, ,2022-05-03,6000.0,1.0,0.0,0.0,6000.0,4,4200.0,U,0.0,4200.0,1
27901,10922, ,clavo madera sin cabeza puma 3/4 *libra, ,2022-05-03,5500.0,1.0,0.0,0.0,5500.0,1,4954.83,U,0.0,4515.43,1
27902,12287, ,portalampara caucho 15amp, ,2022-05-03,1500.0,1.0,0.0,0.0,1500.0,1,1000.0,U,0.0,987.36,1
27903,1195, ,alambre timbre telef 22/100, ,2022-05-03,29000.0,1.0,0.0,0.0,29000.0,1,230.0,U,0.0,230.21,100
27904,2239, ,pega pvc 1/128 mg, ,2022-05-03,2500.0,1.0,0.0,0.0,2500.0,1,1750.0,U,0.0,1750.0,1
27904,10239, ,grapa plastica muro duplex #9, ,2022-05-03,1400.0,1.0,0.0,0.0,1400.0,2,988.89,U,0.0,1009.55,1
27904,1448, ,caja rectangular 2*4 plast con tubo , ,2022-05-03,900.0,1.0,0.0,0.0,900.0,3,710.43,U,0.0,708.86,1
27904,10562, ,codo sanitario campana espigo 2 pulg dilmar, ,2022-05-03,2400.0,1.0,0.0,0.0,2400.0,4,1637.44,U,0.0,1638.84,1
27904,1048, ,tee sanitaria 2 pulgadas, ,2022-05-03,3000.0,1.0,0.0,0.0,3000.0,5,3500.0,U,0.0,2618.47,1
27904,10754, ,semicodo sanitario 2pulg herplast, ,2022-05-03,2500.0,1.0,0.0,0.0,2500.0,6,1100.0,U,0.0,1835.9,1
27904,10104, ,toma doble con polo ceb platino, ,2022-05-03,4200.0,1.0,0.0,0.0,4200.0,7,3400.0,U,0.0,3448.36,1
27904,10891, ,grifo jardin italy , ,2022-05-03,8000.0,1.0,0.0,0.0,8000.0,8,7975.58,U,0.0,7636.36,1
27904,11345, ,cinta teflon eco, ,2022-05-03,700.0,1.0,0.0,0.0,700.0,9,450.0,U,0.0,450.0,1
27904,10383, ,tee presion 1/2 gerfor, ,2022-05-03,700.0,1.0,0.0,0.0,700.0,10,619.75,U,0.0,624.86,1
27904,10594, ,codo presion 1/2pulg gerfor, ,2022-05-03,600.0,1.0,0.0,0.0,600.0,11,468.38,U,0.0,467.86,1
27904,10379, ,adaptador hembra presion 1/2 gerfor, ,2022-05-03,500.0,1.0,0.0,0.0,500.0,12,338.9,U,0.0,333.0,1
27904,1193, ,tubo sanitario liviano 2pulg, ,2022-05-03,6000.0,0.5,0.0,0.0,3000.0,13,3391.67,U,0.0,3021.03,1
27904,10435, ,tubo pvc presion gerfor-indexcol 1/2 *6mt, ,2022-05-03,1000.0,1.0,0.0,0.0,1000.0,14,1750.0,U,0.0,1859.75,1
27905,11347, ,mezclador juli juli lavaplatos, ,2022-05-03,45000.0,1.0,0.0,0.0,45000.0,1,39547.27,U,0.0,42297.27,1
27906,10639, ,tor broca 8*3/4 lenteja *100u, ,2022-05-03,6500.0,1.0,0.0,0.0,6500.0,1,85.6,U,0.0,85.6,100
27907,10131, ,panel led redondo 24w incrustar, ,2022-05-03,27500.0,1.0,0.0,0.0,27500.0,1,18104.66,U,0.0,26322.87,1
27908,10131, ,panel led redondo 24w incrustar, ,2022-05-03,26500.0,1.0,0.0,0.0,26500.0,1,18104.66,U,0.0,26322.87,1
27909,10770, ,cinta malla de 50 mm*50mtrs panel yeso tape, ,2022-05-03,6900.0,1.0,0.0,0.0,6900.0,1,4556.51,U,0.0,4753.25,1
27910,11844, ,tapon de prueba 1 1/2 pulg, ,2022-05-03,1500.0,1.0,0.0,0.0,1500.0,1,493.85,U,0.0,645.47,1
27910,10687, ,cemento blanco argos *40kg, ,2022-05-03,1800.0,4.0,0.0,0.0,7200.0,2,1325.0,U,0.0,1326.29,1
27910,1501, ,bisturi econo colores, ,2022-05-03,1200.0,1.0,0.0,0.0,1200.0,3,785.57,U,0.0,785.57,1
27910,11187, ,punta taladro stanley, ,2022-05-03,2000.0,1.0,0.0,0.0,2000.0,4,1000.0,U,0.0,1387.79,1
27911,10728, ,aerosol blanco brillante 40 pinpinov 400ml, ,2022-05-03,7500.0,1.0,0.0,0.0,7500.0,1,5800.0,U,0.0,5817.54,1
27912,2189, ,picaporte cadena 3 pulg vera, ,2022-05-03,6800.0,3.0,0.0,0.0,20400.0,1,5534.58,U,0.0,5534.58,1
27913,10926, ,cemento blanco argos-cemex *20kg, ,2022-05-03,33000.0,1.0,0.0,0.0,33000.0,1,27000.0,U,0.0,28000.0,1
27914,10160, ,tor drywall 10*1pulg *100u, ,2022-05-03,6000.0,1.0,0.0,0.0,6000.0,1,36.0,U,0.0,25.29,100
27915,11356, ,colbon bioplast amarillo kg, ,2022-05-03,7900.0,1.0,0.0,0.0,7900.0,1,5500.0,U,0.0,0.0,1
27916,1147, ,cable duplex 2*12 procables-centelsa-nexan, ,2022-05-03,4300.0,4.0,0.0,0.0,17200.0,1,3909.99,U,0.0,3905.33,1
27916,10431, ,toma doble levinton sobreponer, ,2022-05-03,3000.0,1.0,0.0,0.0,3000.0,2,3700.0,U,0.0,4457.43,1
27917,10829, ,lavaplatos acero socoda escurridor iz-der 100*52cm, ,2022-05-03,125000.0,1.0,0.0,0.0,125000.0,1,112500.01,U,0.0,115837.82,1
27917,1834, ,combo llave lavaplatos cristal valmec, ,2022-05-03,35000.0,1.0,0.0,0.0,35000.0,2,22583.82,U,0.0,22583.82,1
27917,11207, ,tapa huecos lavaplatos par, ,2022-05-03,5000.0,1.0,0.0,0.0,5000.0,3,3547.99,U,0.0,3828.1,1
27918,10589, ,chapa derecha inafer, ,2022-05-03,37000.0,1.0,0.0,0.0,37000.0,1,30963.8,U,0.0,33868.58,1
27918,10198, ,chapa bola madera clara 5831mb-pb et, ,2022-05-03,18000.0,1.0,0.0,0.0,18000.0,2,15300.0,U,0.0,15056.09,1
27919,11625, ,cancamo ceraado 3/4 forte, ,2022-05-03,800.0,6.0,0.0,0.0,4800.0,1,641.31,U,0.0,641.31,1
27920,10680, ,cable alambre centelsa #10 negro *100mt, ,2022-05-03,3100.0,20.0,0.0,0.0,62000.0,1,2821.5,U,0.0,2803.98,1
27920,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-03,3100.0,20.0,0.0,0.0,62000.0,2,2600.0,U,0.0,4791948.16,1
27921,1637, ,nylon forte 90 lb verde , ,2022-05-03,6500.0,1.0,0.0,0.0,6500.0,1,5047.03,U,0.0,5047.03,1
27922,2108, ,cizalla profesional 24 pulg corneta, ,2022-05-03,78000.0,1.0,0.0,0.0,78000.0,1,65311.96,U,0.0,65311.96,1
27923,11610, ,interruptor sencillo mercury-osblack, ,2022-05-03,3500.0,1.0,0.0,0.0,3500.0,1,2850.0,U,0.0,2796.15,1
27924,1943, ,vinilo tipo 1 negro pintuland cuarto, ,2022-05-03,21000.0,1.0,0.0,0.0,21000.0,1,16422.0,U,0.0,16422.0,1
27925,10113, ,clavija granade codelca 15amp, ,2022-05-03,3000.0,1.0,0.0,0.0,3000.0,1,1995.63,U,0.0,2292.73,1
27926,11594, ,bandeja profesional pintuco-caribe, ,2022-05-03,7000.0,1.0,0.0,0.0,7000.0,1,5165.79,U,0.0,4983.23,1
27926,1758, ,brocha caribe 2 pulg, ,2022-05-03,3200.0,1.0,0.0,0.0,3200.0,2,2690.59,U,0.0,2690.59,1
27927,1720, ,vinilo tipo 1 super negro gal pintuland, ,2022-05-03,66000.0,1.0,0.0,0.0,66000.0,1,53907.0,U,0.0,53907.0,1
27928,2197, ,timbre inhalambrico luckarm, ,2022-05-03,19000.0,1.0,0.0,0.0,19000.0,1,14500.0,U,0.0,14500.0,1
27929,10883, ,manila soga matiz lhaura 8mm *300mt carrete, ,2022-05-03,1000.0,7.0,0.0,0.0,7000.0,1,830.94,U,0.0,841.89,1
27930,1660, ,lija tela flexible norton 12pulg-30cm #120mt, ,2022-05-03,190.0,50.0,0.0,0.0,9500.0,1,6256.01,U,0.0,6256.01,100
27930,1308, ,arbol de llenado para sanitario mercury, ,2022-05-03,20000.0,1.0,0.0,0.0,20000.0,2,13063.82,U,0.0,12612.15,1
27930,11554, ,estuco listo del sur 25KG, ,2022-05-03,1800.0,2.0,0.0,0.0,3600.0,3,15.0,U,0.0,-84.81,1
27931,10388, ,sikasil transparente 280ml-274g ia, ,2022-05-03,16000.0,1.0,0.0,0.0,16000.0,1,13677.67,U,0.0,12574.59,1
27932,11808, ,canal morgan raingo *3mt, ,2022-05-03,55000.0,2.0,0.0,0.0,110000.0,1,49277.95,U,0.0,0.0,1
27932,11811, ,union canal morgan raingo bajante tipo r, ,2022-05-03,8500.0,1.0,0.0,0.0,8500.0,2,6667.0,U,0.0,7167.09,1
27932,11810, ,union canal morgan raingo tipo r, ,2022-05-03,8500.0,1.0,0.0,0.0,8500.0,3,7282.0,U,0.0,9859.6,1
27932,11812, ,tapa canal morgan raingo exterior tipo r, ,2022-05-03,7000.0,1.0,0.0,0.0,7000.0,4,5556.0,U,0.0,5804.04,1
27932,11813, ,tapa canal morgan raingo interior tipo r, ,2022-05-03,5800.0,1.0,0.0,0.0,5800.0,5,4556.0,U,0.0,4613.02,1
27932,1660, ,lija tela flexible norton 12pulg-30cm #120mt, ,2022-05-03,150.0,50.0,0.0,0.0,7500.0,6,6256.01,U,0.0,6256.01,1
27932,12191, ,soporte canal metalico raingo , ,2022-05-03,2500.0,6.0,0.0,0.0,15000.0,7,1400.0,U,0.0,1389.3,1
27932,10961, ,acople canal 2 pulg  redondo a cuadradado 3 pulg, ,2022-05-03,3500.0,1.0,0.0,0.0,3500.0,8,2000.0,U,0.0,0.0,1
27932,1193, ,tubo sanitario liviano 2pulg, ,2022-05-03,6000.0,2.0,0.0,0.0,12000.0,9,3391.67,U,0.0,3021.03,1
27932,10587, ,pega enchape sika *50kg, ,2022-05-03,39500.0,3.0,0.0,0.0,118500.0,10,36244.85,U,0.0,36181.68,1
27933,10987, ,broca madera kraft 1/8 pulg , ,2022-05-03,2000.0,2.0,0.0,0.0,4000.0,1,999.6,U,0.0,999.6,1
27933,10440, ,clavos, ,2022-05-03,4500.0,1.0,0.0,0.0,4500.0,2,951.99,U,0.0,2358.57,1
27934,1530, ,lima triangular serrucho, ,2022-05-03,6500.0,1.0,0.0,0.0,6500.0,1,4250.0,U,0.0,4250.0,1
27935,1080, ,grifo jardin bronce entrad 1/2pulg sal 3/4, ,2022-05-03,20000.0,1.0,0.0,0.0,20000.0,1,15841.65,U,0.0,15475.92,1
27935,11895, ,grifo gerfor brillante amarillo, ,2022-05-03,20000.0,1.0,0.0,0.0,20000.0,2,16977.92,U,0.0,22372.9,1
27936,10136, ,caja 5800 plastica tercol-induma 2*4pulg, ,2022-05-03,800.0,18.0,0.0,0.0,14400.0,1,481.52,U,0.0,455.76,1
27936,1205, ,manguera conduit 1/2 *50mt eco, ,2022-05-03,49000.0,1.0,0.0,0.0,49000.0,2,38000.0,U,0.0,38000.0,1
27936,1103, ,registro ducha dalia grival 434213331, ,2022-05-03,39000.0,1.0,0.0,0.0,39000.0,3,33358.27,U,0.0,33358.31,1
27936,10120, ,tablero 3 circuitos monofacica 75a tercol, ,2022-05-03,30000.0,1.0,0.0,0.0,30000.0,4,25799.2,U,0.0,24028.54,1
27937,1975, ,filtro griferia bocherine hembra, ,2022-05-03,2500.0,1.0,0.0,0.0,2500.0,1,1329.47,U,0.0,1329.47,1
27938,12193, ,panel mercury incrustar 12w, ,2022-05-03,10800.0,1.0,0.0,0.0,10800.0,1,7999.99,U,0.0,8025.51,1
27939,10620, ,chazo plastico ranurado 1/4 broca ciento, ,2022-05-03,3500.0,1.0,0.0,0.0,3500.0,1,29.2,U,0.0,29.2,100
27939,11016, ,tor goloso 8*1 1/4, ,2022-05-03,70.0,100.0,0.0,0.0,7000.0,2,43.99,U,0.0,43.99,1
27940,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-03,3100.0,10.0,0.0,0.0,31000.0,1,2600.0,U,0.0,4791948.16,1
27940,10239, ,grapa plastica muro duplex #9, ,2022-05-03,1500.0,1.0,0.0,0.0,1500.0,2,988.89,U,0.0,1009.55,1
27941,1104, ,buje presion 2 a 1/2 gerfor, ,2022-05-03,4500.0,2.0,0.0,0.0,9000.0,1,3550.01,U,0.0,3550.01,1
27941,10157, ,union sanitaria 2 eco, ,2022-05-03,1500.0,2.0,0.0,0.0,3000.0,2,1100.0,U,0.0,1078.4,1
27942,10168, ,rejilla sifon aluminio sosco antiolor 2*3 pulg, ,2022-05-03,5500.0,1.0,0.0,0.0,5500.0,1,4300.0,U,0.0,0.0,1
27942,10452, ,limpiador1/128 gerfor, ,2022-05-03,3000.0,1.0,0.0,0.0,3000.0,2,1500.0,U,0.0,1500.0,1
27942,11864, ,suprasol verde 1/132, ,2022-05-03,4900.0,1.0,0.0,0.0,4900.0,3,3857.98,U,0.0,3848.8,1
27942,11345, ,cinta teflon eco, ,2022-05-03,700.0,1.0,0.0,0.0,700.0,4,450.0,U,0.0,450.0,1
27943,10387, ,valvula bola pcp tipo liviano 1/2 soldar, ,2022-05-03,6000.0,1.0,0.0,0.0,6000.0,1,4733.82,U,0.0,4801.71,1
27944,10422, ,empaque grifo negro, ,2022-05-03,300.0,2.0,0.0,0.0,600.0,1,90.0,U,0.0,70.44,1
27945,11916, ,cuchilla guadaña 352420 roja, ,2022-05-03,9500.0,1.0,0.0,0.0,9500.0,1,8042.0,U,0.0,7326.02,1
27945,1004, ,cuchilla guadaña pulida 352425p, ,2022-05-03,9500.0,1.0,0.0,0.0,9500.0,2,7300.02,U,0.0,7300.02,1
27946,10268, ,silicona art-globy 85g, ,2022-05-03,5000.0,1.0,0.0,0.0,5000.0,1,4100.0,U,0.0,4333.33,1
27946,2155, ,flexometro forte 5 m con iman, ,2022-05-03,10000.0,1.0,0.0,0.0,10000.0,2,7379.19,U,0.0,7379.19,1
27946,11585, ,union cpvc celta 1/2, ,2022-05-03,1200.0,1.0,0.0,0.0,1200.0,3,912.27,U,0.0,877.14,1
27947,1470, ,escobilla taladro dewall 3/8 1/2 par, ,2022-05-03,10000.0,1.0,0.0,0.0,10000.0,1,4000.0,U,0.0,4400.0,1
27948,10947, ,piragua aluminio 14.59*12*6mm *6mt, ,2022-05-03,15000.0,3.0,0.0,0.0,45000.0,1,1466.67,U,0.0,1528.05,6
27949,1555, ,interruptor sencillo conmutable galica, ,2022-05-03,6200.0,1.0,0.0,0.0,6200.0,1,4799.99,U,0.0,4799.99,1
27950,10852, ,cancamo abierto de 1/2 dorado, ,2022-05-03,150.0,110.0,0.0,0.0,16500.0,1,48.2,U,0.0,44.79,1
27951,11953, ,bombillo nalpilux led 5w, ,2022-05-03,4000.0,1.0,0.0,0.0,4000.0,1,3000.0,U,0.0,3000.0,1
27952,12193, ,panel mercury incrustar 12w, ,2022-05-04,10800.0,2.0,0.0,0.0,21600.0,1,7999.99,U,0.0,8025.51,1
27952,10687, ,cemento blanco argos *40kg, ,2022-05-04,1800.0,2.0,0.0,0.0,3600.0,2,1325.0,U,0.0,1326.29,1
27952,10203, ,bisagra comun dorada induma lata 1 1/2pul par, ,2022-05-04,1600.0,1.0,0.0,0.0,1600.0,3,1183.25,U,0.0,1144.09,1
